94482,0.00,0.01,0.00,-1.29,-0.86,0.00,0.70
94492,0.00,-0.00,0.00,-1.31,-0.92,0.00,0.70
94502,0.00,-0.02,0.00,-1.17,-0.92,0.00,0.70
94512,-0.03,-0.03,-2.50,-1.13,-1.58,0.00,0.70
94522,-0.03,-0.04,0.00,-1.03,-0.97,0.00,0.70
94532,-0.05,-0.04,-2.50,-0.28,-1.34,0.00,0.70
94542,-0.08,-0.04,-2.50,-0.16,-1.31,0.00,0.70
94553,-0.11,-0.04,-3.75,-0.33,-1.70,0.00,0.70
94563,-0.14,-0.04,-2.50,0.16,-1.21,0.00,0.70
94573,-0.17,-0.04,-3.75,0.51,-1.39,0.00,0.70
94583,-0.21,-0.03,-3.75,0.59,-1.34,0.00,0.70
94594,-0.26,-0.03,-5.00,0.28,-1.75,0.00,0.70
94603,-0.30,-0.02,-3.75,0.65,-1.30,0.00,0.70
94613,-0.35,-0.02,-5.00,0.59,-1.61,0.00,0.70
94623,-0.40,-0.01,-5.00,0.98,-1.44,0.00,0.70
94633,-0.45,0.00,-5.00,0.73,-1.51,0.00,0.70
94643,-0.50,0.01,-5.00,0.75,-1.48,0.00,0.70
94653,-0.57,0.02,-7.50,0.98,-1.99,0.00,0.70
94663,-0.63,0.03,-5.00,0.87,-1.38,0.00,0.70
94673,-0.69,0.04,-6.25,1.17,-1.55,0.00,0.70
94683,-0.76,0.05,-7.50,1.48,-1.70,0.00,0.70
94693,-0.81,0.07,-5.00,1.22,-1.14,0.00,0.70
94703,-0.89,0.08,-7.50,1.31,-1.68,0.00,0.70
94713,-0.94,0.09,-5.00,1.40,-0.99,0.00,0.70
94723,-1.01,0.10,-7.50,1.24,-1.62,0.00,0.70
94733,-1.06,0.12,-5.00,1.17,-0.99,0.00,0.70
94743,-1.14,0.13,-7.50,1.06,-1.61,0.00,0.70
94753,-1.19,0.14,-5.00,0.87,-1.04,0.00,0.70
94764,-1.26,0.14,-7.50,0.75,-1.68,0.00,0.70
94773,-1.31,0.15,-5.00,1.10,-0.90,0.00,0.70
94783,-1.37,0.16,-6.25,0.94,-1.24,0.00,0.70
94793,-1.42,0.17,-5.00,0.73,-0.98,0.00,0.70
94803,-1.48,0.18,-5.00,0.63,-1.00,0.00,0.70
94813,-1.52,0.18,-5.00,0.54,-1.02,0.00,0.70
94823,-1.58,0.19,-5.00,0.30,-1.10,0.00,0.70
94833,-1.60,0.19,-2.50,0.28,-0.49,0.00,0.70
