73943,0.00,0.03,0.00,-0.86,-0.89,0.00,16.00
73952,-0.01,0.02,-1.25,-0.70,-1.41,0.00,16.00
73962,-0.01,0.02,0.00,-0.61,-0.81,0.00,16.00
73972,-0.04,0.02,-2.50,0.00,-1.43,0.00,16.00
73982,-0.05,0.02,-1.25,0.10,-0.75,0.00,16.00
73992,-0.08,0.02,-2.50,0.17,-1.27,0.00,16.00
74002,-0.10,0.02,-2.50,0.51,-0.94,0.00,16.00
74012,-0.12,0.03,-2.50,0.31,-1.11,0.00,16.00
74022,-0.15,0.03,-2.50,0.56,-0.85,0.00,16.00
74032,-0.19,0.04,-3.75,0.54,-1.43,0.00,16.00
74042,-0.21,0.04,-2.50,0.38,-0.98,0.00,16.00
74052,-0.24,0.05,-2.50,0.68,-0.66,0.00,16.00
74062,-0.27,0.06,-3.75,0.87,-1.01,0.00,16.00
74073,-0.30,0.06,-2.50,0.56,-0.69,0.00,16.00
74083,-0.32,0.07,-2.50,0.21,-1.02,0.00,16.00
74093,-0.35,0.06,-2.50,-0.10,-1.34,0.00,16.00
74103,-0.37,0.07,-2.50,0.24,-1.02,0.00,16.00
74114,-0.40,0.07,-2.50,0.35,-0.91,0.00,16.00
74123,-0.43,0.08,-2.50,0.59,-0.65,0.00,16.00
74133,-0.45,0.08,-2.50,0.40,-0.81,0.00,16.00
74143,-0.49,0.08,-3.75,0.16,-1.64,0.00,16.00
74153,-0.51,0.08,-2.50,-0.09,-1.32,0.00,16.00
74163,-0.54,0.08,-2.50,0.19,-1.06,0.00,16.00
74173,-0.57,0.09,-3.75,0.87,-0.96,0.00,16.00
74183,-0.63,0.10,-5.00,0.65,-1.73,0.00,16.00
74193,-0.65,0.11,-2.50,0.73,-0.44,0.00,16.00
74203,-0.69,0.11,-3.75,0.91,-0.80,0.00,16.00
74213,-0.71,0.13,-2.50,1.10,0.84,0.00,16.00
74223,-0.74,0.13,-2.50,0.63,0.44,0.00,16.00
74233,-0.74,0.13,0.00,0.17,1.20,0.00,16.00
74243,-0.74,0.12,0.00,-1.45,-1.26,0.00,16.00
74253,-0.71,0.10,2.50,-1.97,-0.77,0.00,16.00
74263,-0.71,0.08,0.00,-1.73,-1.88,0.00,16.00
74273,-0.71,0.07,0.00,-1.54,-1.86,0.00,16.00
74284,-0.71,0.05,0.00,-1.36,-1.83,0.00,16.00
74293,-0.71,0.04,0.00,-1.27,-1.88,0.00,16.00
74303,-0.71,0.03,0.00,-1.15,-1.89,0.00,16.00
74313,-0.71,0.02,0.00,-1.29,-2.15,0.00,16.00
74323,-0.71,0.00,0.00,-1.43,-2.43,0.00,16.00
74333,-0.71,-0.01,0.00,-1.31,-2.45,0.00,16.00
74343,-0.71,-0.03,0.00,-1.45,-2.73,0.00,16.00
74353,-0.71,-0.04,0.00,-1.48,-2.91,0.00,16.00
74363,-0.71,-0.06,0.00,-1.50,-3.09,0.00,16.00
74373,-0.74,-0.07,-2.50,-1.62,-4.55,0.00,16.00
74383,-0.79,-0.09,-5.00,-1.50,-5.80,0.00,16.00
74393,-0.91,-0.09,-12.50,-0.09,-8.09,0.00,16.00
74403,-1.05,-0.06,-13.75,3.09,-5.53,0.00,16.00
74414,-1.23,0.03,-17.50,8.24,-1.81,0.00,16.00
74424,-1.44,0.12,-21.25,9.51,-1.59,0.00,16.00
74434,-1.63,0.22,-18.75,10.26,1.93,0.00,16.00
74444,-1.77,0.32,-15.00,9.84,4.14,0.00,16.00
74455,-1.88,0.41,-10.00,8.90,6.40,0.00,16.00
74464,-1.96,0.47,-8.75,5.60,4.40,0.00,16.00
74474,-2.03,0.47,-6.25,0.51,0.81,0.00,16.00
74484,-2.08,0.47,-5.00,-0.03,0.83,0.00,16.00
74494,-2.09,0.47,-1.25,-0.09,2.49,0.00,16.00
74504,-2.10,0.46,-1.25,-0.73,1.81,0.00,16.00
74514,-2.10,0.45,0.00,-0.93,2.11,0.00,16.00
74524,-2.10,0.44,0.00,-0.91,2.03,0.00,16.00
74534,-2.08,0.43,2.50,-1.33,2.69,0.00,16.00
74544,-2.04,0.41,3.75,-2.39,2.07,0.00,16.00
74554,-1.99,0.37,5.00,-3.58,1.23,0.00,16.00
74564,-1.92,0.33,6.25,-4.05,1.01,0.00,16.00
74574,-1.86,0.29,6.25,-3.79,0.93,0.00,16.00
74585,-1.81,0.26,5.00,-3.39,0.42,0.00,16.00
74595,-1.76,0.23,5.00,-3.09,0.43,0.00,16.00
74605,-1.74,0.20,2.50,-2.76,-1.48,0.00,16.00
74615,-1.71,0.18,2.50,-1.78,-0.73,0.00,16.00
74626,-1.71,0.17,0.00,-1.06,-1.33,0.00,16.00
74635,-1.71,0.17,0.00,-0.40,-0.75,0.00,16.00
74645,-1.71,0.17,0.00,-0.02,0.40,0.00,16.00
74655,-1.71,0.17,0.00,0.05,0.47,0.00,16.00
74665,-1.71,0.17,0.00,0.00,0.43,0.00,16.00
74675,-1.71,0.17,0.00,0.10,0.53,0.00,16.00
74685,-1.71,0.17,0.00,0.24,0.69,0.00,16.00
74695,-1.70,0.17,1.25,0.21,1.27,0.00,16.00
74705,-1.69,0.18,1.25,0.24,1.34,0.00,16.00
74715,-1.69,0.18,0.00,-0.07,0.46,0.00,16.00
74725,-1.66,0.17,2.50,-0.68,1.01,0.00,16.00
74735,-1.65,0.16,1.25,-1.01,-0.77,0.00,16.00
74745,-1.64,0.15,1.25,-0.80,-0.65,0.00,16.00
74755,-1.64,0.14,0.00,-0.63,-1.13,0.00,16.00
74765,-1.65,0.14,-1.25,-0.17,-1.32,0.00,16.00
74775,-1.66,0.15,-1.25,0.79,0.44,0.00,16.00
74785,-1.67,0.16,-1.25,1.19,0.93,0.00,16.00
74796,-1.69,0.18,-1.25,1.29,1.14,0.00,16.00
74805,-1.69,0.19,0.00,1.10,1.66,0.00,16.00
74815,-1.69,0.19,0.00,0.79,1.45,0.00,16.00
74825,-1.69,0.19,0.00,-0.05,0.66,0.00,16.00
74835,-1.69,0.20,0.00,0.17,0.89,0.00,16.00
74845,-1.69,0.20,0.00,0.49,1.23,0.00,16.00
74855,-1.69,0.21,0.00,0.49,1.28,0.00,16.00
74865,-1.69,0.21,0.00,0.24,1.08,0.00,16.00
74875,-1.69,0.21,0.00,0.38,1.25,0.00,16.00
74885,-1.69,0.22,0.00,0.54,1.45,0.00,16.00
