time,phi,theta,phi_dot,theta_dot,ua,ref,ts
0.531,-9.98077055487948,0.07114444023882335,-1.6289724511440622,-0.7796542866707447,-1.7000000000000002,-0.94,0.0
0.541,-9.995610809904168,-0.03019345270454113,-2.460880318151888,0.06578665808202455,-0.20999999999999996,0.27,0.0
0.551,-10.019778169093996,0.20671172587085337,-3.1708377448483525,-0.06385772046641658,-1.4700000000000002,-0.44,0.0
0.561,-10.052703820335553,0.08371292409730036,-3.4207547844027775,0.840661254819114,-0.41000000000000003,0.03,0.0
0.571,-10.073623657443846,0.15244857343488227,-2.5920738887810284,0.4626230744364701,-0.9999999999999999,-0.43,0.0
0.581,-10.109033521230065,0.15427506000757715,-3.828004405323918,0.7793231788222033,-1.54,-0.81,0.0
0.591,-10.15148243364212,0.037995450183760965,-4.405913844025496,0.6260490794939866,-1.52,-0.71,0.0
0.601,-10.200909924246336,0.1126867021564936,-5.373790836736447,1.17647415385548,-0.41999999999999993,0.38,0.0
0.611,-10.257367388000704,0.34713165450536204,-5.57159696801704,1.5343997879416664,-1.4899999999999998,-0.65,0.0
0.621,-10.311987144817317,0.17312989107513194,-5.551423540378085,1.7211872499616105,-1.08,-0.53,0.0
0.632,-10.361984752212445,0.19730781256391916,-5.202464617760872,1.5024122435416423,0.06999999999999995,0.63,0.0
0.642,-10.408332117938423,0.4222838205234477,-4.29462119116238,1.5652584070030708,-0.7799999999999999,-0.38,0.0
0.652,-10.434882944983778,0.22590967001069095,-2.189138877897944,1.7262696580209367,1.17,0.71,0.0
0.662,-10.440014831401026,0.435973916994281,-0.32547885047593406,0.7323256688701992,-0.83,-0.99,0.0
0.673,-10.435149894684058,0.02925641059053663,0.19996239514546987,-0.6868935970494054,-0.06,-0.06,0.0
0.682,-10.431047806021926,0.0945331031745395,0.031193199819470108,-2.1121389453165706,-1.1800000000000002,-0.43,0.0
0.692,-10.433413565759158,-0.003305030316518326,-0.9020578982541321,-2.1801158278008765,-0.35,0.48,0.0
0.702,-10.433588474811778,0.1302813156981898,-0.42019941431824814,-1.8630908117867993,-0.52,0.16,0.0
0.712,-10.433292665964185,0.14748460480750003,-0.5082718820371808,-1.1104347868847855,0.26,0.73,0.0
0.722,-10.431225702610739,0.22100437260924027,0.09705232068072583,-1.1343251493672848,-1.1800000000000002,-0.65,0.0
0.732,-10.433397600186137,-0.012999977496476856,-0.9106252107496036,-1.0751135863621664,-0.7699999999999999,-0.11,0.0
0.742,-10.434621409157806,-0.0203477354600045,-0.7089350989130183,-1.4549559629971012,-0.86,-0.05,0.0
0.752,-10.434843328839063,-0.030671671242182393,-0.7572801348741118,-1.5202712892431411,-1.4100000000000001,-0.54,0.0
0.762,-10.436493623955649,-0.10158165380104002,-1.1956984638791313,-1.1665908158294314,0.44999999999999996,1.25,0.0
0.772,-10.432689817530774,0.12029465144573792,0.18740211732566892,-1.6886773848798646,-1.5499999999999998,-0.6,0.0
0.782,-10.419528499432579,-0.17895344463553015,-0.2858388347223091,-1.5376530159999007,-1.1400000000000001,-0.32,0.0
0.792,-10.416014293638492,-0.16889319419708965,-0.8757178250161592,-1.8074700189990873,-0.61,0.62,0.0
0.803,-10.429844709847108,-0.026038830402217855,-1.460256528448367,-1.7169713301606033,-1.63,-0.17,0.0
0.814,-10.452535574903232,-0.07845202856732052,-3.2523974541359753,-0.7412670369623453,-0.64,0.81,0.0
0.823,-10.481200366516214,0.041623450126522146,-2.747293740097181,-0.3630965005653833,-1.67,-0.4,0.0
0.833,-10.520828192490551,-0.010340928994897379,-5.238366280729819,0.3890082238805699,-1.7200000000000002,-0.07,0.0
0.844,-10.572698220477143,-0.07832702573008257,-5.614828172791334,0.2698717860237927,-1.4100000000000001,0.28,0.0
0.853,-10.630480816022976,0.031224938824735843,-5.46727819789613,1.076261137594954,-1.2999999999999998,-0.01,0.0
0.863,-10.697412769005359,0.1148491011559869,-7.115359177077956,1.3861901517630248,-0.9400000000000001,0.81,0.0
0.874,-10.768703787584359,0.1848398446003997,-7.0911417541061335,1.3582546177604022,-0.7899999999999999,0.9,0.0
0.883,-10.82320944455353,0.15532645616476226,-5.221290910052479,1.304658530961909,-0.06999999999999995,1.03,0.0
0.894,-10.876289539905084,0.2437028925324236,-4.373132543383453,0.8539978721034177,-1.3199999999999998,-0.08,0.0
0.903,-10.913874318375012,0.034542688954767586,-4.326794656780298,0.5932496371604576,-0.7799999999999999,0.35,0.0
0.914,-10.974357018308616,0.15057181570619116,-5.642949455497627,0.22692609298857286,-2.24,-0.46,0.0
0.923,-11.025889953394532,-0.06254445349680676,-6.1039500856948,0.44892584611309694,-1.6099999999999999,-0.16,0.0
0.933,-11.090430302324464,0.0385279203775946,-6.551517096118108,0.628309612711743,-1.2399999999999998,0.35,0.0
0.943,-11.174329524278681,0.22755699210055935,-8.126514935144243,1.1530640204801135,-1.71,0.18,0.0
0.953,-11.244199634823934,0.11957239874581883,-6.981411726077588,1.6116109843830009,-1.2200000000000002,-0.08,0.0
0.963,-11.333785145552106,0.27551809544777506,-9.050047140517872,1.6960261426892036,-2.31,-0.39,0.0
0.973,-11.415082298469773,0.08626481141837,-8.45631476875367,1.9955523109168936,-1.75,-0.53,0.0
0.983,-11.508153402160442,0.20920435545396016,-9.668910365547639,1.984877043742379,-1.6400000000000001,0.07,0.0
0.993,-11.608395440747222,0.31157136806358054,-9.812429011552476,2.648234405985765,-0.9799999999999999,0.36,0.0
1.003,-11.699247314462351,0.3875909262377257,-8.446093381568978,2.756134972387636,-1.4100000000000001,-0.47,0.0
1.014,-11.795815619249494,0.38271862661204775,-9.45228788218402,2.847894303026571,-0.7499999999999999,0.42,0.0
1.023,-11.879534559447695,0.39945552321224737,-7.324935217597791,2.403259339775212,-0.92,-0.28,0.0
1.034,-11.949705558016012,0.3804733925164146,-7.13088734598727,1.9363787601004638,-0.5499999999999999,0.26,0.0
1.043,-12.033453419722235,0.49571730035000017,-7.705485220224833,1.608746890701045,-1.88,-0.76,0.0
1.053,-12.111385092625587,0.2672640166199324,-7.930710813781518,1.2521578735274492,-0.36,0.65,0.0
1.063,-12.187102348831393,0.46170536965982806,-6.780049948672724,0.668481128348676,-0.30999999999999994,0.77,0.0
1.074,-12.248801247215475,0.5135346888672918,-5.735076845004379,0.7178671064508588,-0.9700000000000001,-0.22,0.0
1.083,-12.301399494778112,0.4003257006452274,-5.211510437899775,1.0265001263248343,0.64,1.04,0.0
1.093,-12.33902855615597,0.5763490381646309,-2.998402595256342,0.7513396525060981,-1.54,-1.42,0.0
1.103,-12.349658014494391,0.13224211588256962,-1.6877786622657887,0.4356851127189927,0.28,-0.12,0.0
1.113,-12.352581824030844,0.26242136567970803,-0.8751675522733211,-1.492239328730293,-1.02,-0.46,0.0
1.123,-12.355074641523585,0.07750102024076566,-0.908824815595954,-2.391101767023194,-0.5599999999999999,0.15,0.0
1.133,-12.354603906318182,0.16048338954155356,-0.5766818676007446,-2.467285757965443,-1.23,-0.52,0.0
1.144,-12.355707392468686,0.07359976780841375,-1.055868137518433,-2.1893984871491368,-0.62,0.12,0.0
1.154,-12.35519222909023,0.11189437396263781,-0.6405211829495874,-2.318188674178744,-0.5,0.33,0.0
1.164,-12.354009233965096,0.14216015616480127,-0.5019086235187669,-2.1603417202260524,-0.86,-0.01,0.0
1.174,-12.354415129706329,0.08412827967665054,-0.7618906723670291,-1.8548454695802385,-1.38,-0.54,0.0
1.185,-12.35630738467458,-0.05452113229855657,-1.1693431661361116,-1.997708723073557,-0.45999999999999996,0.55,0.0
1.194,-12.35506384729566,0.04576799187467516,-0.5150879018384453,-2.2337826015872504,-1.15,-0.05,0.0
1.204,-12.355436766327028,-0.033125434288543164,-0.9679096423380669,-1.9757602235441059,-1.6099999999999999,-0.49,0.0
1.214,-12.357534766778608,-0.1518175195097406,-1.3648244551727768,-1.9691521696116074,-0.87,0.36,0.0
1.224,-12.356795692773588,-0.08038481691824542,-0.8417022085559211,-2.205479184630967,-0.35,0.98,0.0
1.234,-12.354291457923235,0.006282842002365938,-0.3834015706459277,-2.265897565671833,-1.6600000000000001,-0.26,0.0
1.244,-12.356289578028518,-0.19875988998941727,-1.3196938890876568,-2.1691715851076885,-0.91,0.64,0.0
1.254,-12.379226920276134,-0.058662481172799374,-2.6265744115478484,-2.184188203899091,-1.5499999999999998,0.56,0.0
1.264,-12.412031413179474,-0.044740662029834836,-4.246632059362787,-1.1692885400889035,-2.43,-0.38,0.0
1.274,-12.463149190704662,-0.15703539413814693,-6.033352812687921,-0.3384653208301682,-1.48,0.63,0.0
1.284,-12.514205410308376,-0.011884550281573009,-5.571845932894448,0.41695484030221586,-0.9700000000000001,0.78,0.0
1.294,-12.585071883397145,0.16965508030122683,-6.889854328902289,1.0736143929121087,-1.3399999999999999,0.72,0.0
1.304,-12.658724353442215,0.09979124082806888,-7.360823681673815,0.9522780744065064,-1.58,0.57,0.0
1.315,-12.738485936366034,0.036295947904321765,-7.598136562668727,0.641146719196787,-2.72,-0.47,0.0
1.325,-12.814638068519502,-0.09796151038859226,-8.522655762015866,1.1744789372660314,-2.48,-0.44,0.0
1.335,-12.910089622150316,0.021722280497723206,-10.235811241786985,1.9184596613328202,-2.67,-0.43,0.0
1.345,-13.020361766817928,0.09273073672476424,-11.546428392568739,2.931824059130702,-2.46,-0.4,0.0
1.356,-13.14732324131105,0.16649258223684896,-12.455726260820548,3.4155358209112796,-1.7000000000000002,0.38,0.0
1.365,-13.268889659474201,0.3279470560706318,-12.024915235629871,3.7804296313704095,-1.2399999999999998,0.53,0.0
1.375,-13.386927240376481,0.4004640892701553,-10.737784469463705,3.799799312195721,-2.25,-0.86,0.0
1.385,-13.507109921584007,0.3094675270795487,-12.195930464565754,3.8433978857962483,-1.63,0.01,0.0
1.395,-13.63545706376,0.3848073941557522,-11.918329820343313,3.357692404458327,-2.56,-0.91,0.0
1.405,-13.752014947875614,0.2585679623295639,-11.726142120679608,3.313837060255781,-1.62,-0.29,0.0
1.415,-13.883596641842383,0.4693961926050952,-12.724390992745585,3.065618510463599,-1.9,-0.08,0.0
1.425,-14.001330962521227,0.4370445812636514,-11.368270593304631,3.1911769773131407,-1.2399999999999998,-0.14,0.0
1.436,-14.124185306082623,0.6192992375847187,-11.551391812974394,3.5917404827878636,0.04999999999999999,1.15,0.0
1.445,-14.211433395759816,0.7495400963492954,-7.965217580036393,3.463093221446658,0.29999999999999993,0.45,0.0
1.455,-14.262967085544794,0.7315211320252242,-4.610197244014249,3.4368631805996435,0.43999999999999995,-0.29,0.0
1.465,-14.291144006297936,0.5716325010395863,-2.1682380263360215,1.8378253281796006,0.68,0.05,0.0
1.475,-14.30013818052296,0.38838182997796145,-0.6348708105180474,-1.7534763688871111,-0.47,0.05,0.0
1.485,-14.302547004722573,0.25317037121699865,-0.4625249954936279,-2.9508711201550524,-0.5,0.16,0.0
1.495,-14.302993974868953,0.25961629462704033,-0.4769605796002667,-3.2717410034280983,-0.63,0.18,0.0
1.505,-14.303559668588859,0.2613955692497008,-0.6032383557793963,-2.9435965310980587,-0.7000000000000001,0.07,0.0
1.515,-14.304168737561485,0.2532669327066226,-0.6886224423967455,-2.273112537640269,-1.4,-0.79,0.0
1.526,-14.306323260079603,0.11478741815971838,-1.223802075121513,-1.745594025292686,-0.62,-0.06,0.0
1.535,-14.30568305209153,0.15630928449833884,-0.6688881677844447,-1.9723580978150321,-1.1099999999999999,-0.41,0.0
1.545,-14.305839773065378,0.0952438814336145,-0.975769168857139,-1.7803444858559372,-0.66,0.06,0.0
1.555,-14.30521399152379,0.1344898340694463,-0.6680805299052537,-1.7537106232814672,-1.1600000000000001,-0.42,0.0
1.565,-14.305836430828686,0.06493391414186522,-1.0115536445459705,-1.5262538326265043,-0.85,-0.1,0.0
1.576,-14.305750229106495,0.06776404508578182,-0.8071082967974248,-1.6430515380679551,-0.16000000000000003,0.69,0.0
1.585,-14.303513908843083,0.1651590228375081,-0.25317774773132384,-1.7827086835833812,-1.0699999999999998,-0.16,0.0
1.596,-14.304381916485642,0.045721370449826534,-0.8846917375300487,-1.4928664525546764,-0.5599999999999999,0.37,0.0
1.605,-14.304339565361285,0.07534395953078529,-0.564234363055941,-1.6265183912245789,-0.12,0.89,0.0
1.615,-14.302593432470069,0.1481919974374874,-0.19198460456414396,-1.6025365714125441,-1.17,-0.14,0.0
1.625,-14.312022108729314,0.054720076521055844,-1.8402469048593808,-1.0080164550978672,-1.17,0.03,0.0
1.636,-14.347598559561478,0.08194748761647827,-3.824707098167377,-0.8074895302469918,-2.5300000000000002,-0.82,0.0
1.645,-14.393755721110255,-0.11932518083176259,-5.16918461853648,-0.327554881990743,-1.63,-0.03,0.0
1.656,-14.45089513882064,0.092555011345918,-6.440132048912922,0.3850126288380069,-2.2600000000000002,-0.46,0.0
1.666,-14.522049139466654,0.1284318547404515,-8.043935169041212,1.8017755462656952,-1.4,0.14,0.0
1.676,-14.608042736784295,0.290528079974855,-8.498165891462028,2.5853165104875204,-2.4,-0.97,0.0
1.686,-14.708246276404848,0.21986305025808783,-10.222855296965607,3.3455659569817,-0.86,0.57,0.0
1.698,-14.815025796750342,0.46958544350119946,-10.162230956740753,3.303547977809127,-2.3400000000000003,-0.81,0.0
1.706,-14.905027513214765,0.2399637466257013,-8.691097049341565,3.99205212671637,0.2899999999999999,0.69,0.0
1.716,-14.99323069290206,0.6700637113485906,-8.178360094683807,3.797942728752102,-0.89,-0.08,0.0
1.726,-15.062001532559012,0.4909127340692495,-6.415602419254907,3.9108883125644343,-0.63,-0.72,0.0
1.736,-15.127530460243335,0.4614108040216219,-5.896216240509449,3.1679602850103104,-0.88,-0.76,0.0
1.746,-15.188633034078823,0.3824645781547761,-5.980834274461023,1.8827723637809217,0.13,0.69,0.0
1.756,-15.238734087501907,0.542561385890717,-4.363962388813267,1.1784556777934632,0.0,0.36,0.0
1.766,-15.26345550208926,0.5016416004431598,-2.48806940142802,0.8128580572714315,-0.06999999999999995,-0.15,0.0
1.776,-15.27355270565274,0.35947892413019344,-1.325511502181417,-0.6599437601229448,0.08999999999999997,0.38,0.0
1.786,-15.273289783142483,0.3472780702072935,-0.15484719232817357,-1.5034279368411378,-0.7899999999999999,-0.49,0.0
1.796,-15.273486793838956,0.25937378113358434,-0.6817433814292226,-1.299298906987924,-0.58,-0.29,0.0
1.806,-15.273894552421174,0.24814848106843393,-0.5817220082500851,-1.363418888923979,-1.0899999999999999,-0.74,0.0
1.817,-15.275183019846553,0.1664783404691846,-0.9572445075815734,-1.2565883074686843,0.41000000000000003,0.8,0.0
1.827,-15.272223288067847,0.3959778435992085,0.12742221765741424,-1.1048871693487232,-0.20999999999999996,0.04,0.0
1.837,-15.26343543694964,0.2898031194005619,0.6767858893130214,-0.9367634342712379,0.7100000000000001,0.75,0.0
1.847,-15.257947738480347,0.4392381932276459,0.5949103544242296,-0.9303799891859688,0.019999999999999962,0.33,0.0
1.858,-15.258536810647175,0.35572771808334347,0.03731488145710458,-0.7654839715680243,-0.2899999999999999,0.04,0.0
1.868,-15.252765544577281,0.22533683731055867,0.6223159490686065,-0.9539357628067283,-0.49,-0.3,0.0
1.877,-15.251031333067623,0.2167089522325345,-0.3162349299941233,-0.844277145124531,-1.46,-1.01,0.0
1.887,-15.254886985146271,0.05531337806741943,-1.1934674818624353,-0.6773447957882441,0.41999999999999993,0.89,0.0
1.898,-15.252460268304201,0.30603384572335496,0.12841372734819667,-0.8910838528316302,-0.7100000000000001,-0.28,0.0
1.907,-15.252511097709169,0.19186266823050221,-0.5764620041894462,-0.5296740563546787,-0.66,-0.24,0.0
1.917,-15.261329464771606,0.19484060247364918,-1.4987998773918223,-0.5202994536454826,-0.86,-0.14,0.0
1.927,-15.27332669611701,0.20252212072992412,-1.813104888430071,0.04451942261965125,-0.9799999999999999,-0.48,0.0
1.938,-15.307531191023367,0.2680596842410295,-3.719102451607538,0.7606513114223936,-0.30999999999999994,0.49,0.0
1.947,-15.34001185533571,0.33454281563210747,-2.611529928251856,0.9899025804891857,-0.59,-0.24,0.0
1.957,-15.37714889705206,0.37734607906887374,-3.560659965601216,1.6578763185016046,-0.62,-0.24,0.0
1.967,-15.40314354109957,0.32007039542867705,-2.8286347547028576,1.7026694253271017,0.51,0.57,0.0
1.978,-15.427683538091568,0.4971599347838612,-1.8542558707168584,1.6896375532960295,0.26,0.22,0.0
1.987,-15.440077582051824,0.44352577747462846,-1.024645882767812,1.3938132307402946,0.21999999999999997,0.03,0.0
1.997,-15.441473659202277,0.34725715194948414,-0.017285296337092027,0.4814047955267904,0.66,0.54,0.0
2.007,-15.438845571008779,0.4441954269418101,0.45303121357776677,0.25036261304085533,-0.35,-0.47,0.0
2.017,-15.447721155533255,0.34487512615430954,-1.1395092128679858,0.2526393564693412,0.5499999999999999,0.78,0.0
2.027,-15.450207848720778,0.42056085694706324,0.2038167859557345,-0.08972664639420147,0.16999999999999993,0.15,0.0
2.039,-15.449467092881292,0.3999985268177409,0.09287579807856572,0.055710337791211095,0.9700000000000001,0.93,0.0
2.047,-15.447304376756628,0.503841014904892,0.6976884047532639,-0.16339990170916285,0.31999999999999995,0.33,0.0
2.057,-15.44745802868434,0.4678965377509697,0.2538566982786473,0.42844952416768173,0.06999999999999995,-0.12,0.0
2.067,-15.448913307075802,0.3944851267788608,0.02209643442668048,0.4932440423242529,0.84,0.66,0.0
2.078,-15.447642805856592,0.4965014849214847,0.584825747709921,0.3732408240342433,0.7499999999999999,0.54,0.0
2.087,-15.438823210135055,0.4624553757790006,1.4704181416609252,0.2608937505979217,0.9899999999999999,0.56,0.0
2.097,-15.404070809535488,0.4078859614376453,3.559226290520521,-0.05789180149500989,0.22999999999999998,-0.63,0.0
2.107,-15.38635641701234,0.3581512275282237,1.5377185461588427,-0.09155032240672267,0.24,0.04,0.0
2.117,-15.362901885604606,0.27194312146217753,2.1482636832049553,-0.7390299157905764,0.57,0.31,0.0
2.127,-15.347714080266748,0.3795618106033403,1.5958749327592663,-0.754583438027659,0.019999999999999962,0.01,0.0
2.137,-15.323893218270838,0.31511201476943423,1.9388642418850754,-0.15589135141996316,1.0699999999999998,0.58,0.0
2.147,-15.307104742276458,0.4957175660861126,1.9220702682604214,0.1915173663674331,0.84,0.47,0.0
2.157,-15.273189299946285,0.38025073847846946,3.5073622387263486,-0.02820229096617416,0.44999999999999996,-0.34,0.0
2.168,-15.247890014648503,0.3295725258089449,2.5860708495914344,-0.21288025761031693,0.4,0.01,0.0
2.178,-15.228322584394325,0.3226025528087415,2.4052640492796953,-0.17367249341740987,-0.02999999999999997,-0.47,0.0
2.188,-15.20259338420793,0.2525044816324895,2.0527613056696428,-0.11647783994197447,0.019999999999999962,-0.4,0.0
2.198,-15.196976974289354,0.3203939935196368,0.28527197078068045,-0.07005087449562397,-0.36,-0.24,0.0
2.209,-15.19986369933,0.31208907682684817,-0.3014220782409539,0.5320200417809471,0.49,0.34,0.0
2.218,-15.199476954171928,0.4612916639552568,0.2516087364093189,1.148234598730649,-0.28,-0.74,0.0
2.228,-15.185004438876309,0.2926846160974449,1.5019871286702555,1.6077390305785513,1.48,0.34,0.0
2.238,-15.182520678241481,0.647204272240399,0.4160807850438788,1.7031850471264283,1.1800000000000002,0.72,0.0
2.248,-15.184437899354133,0.6461924768704379,0.8588949666386649,1.8755335934443083,-0.20999999999999996,-1.06,0.0
2.258,-15.19555629486463,0.4851331014974672,-1.015926295962945,2.31954881463073,1.2200000000000002,0.52,0.0
2.268,-15.197635242486143,0.5845308002675337,0.7282410825159593,1.5107462274601495,0.6900000000000001,-0.14,0.0
2.278,-15.196519448253078,0.5966688771434223,0.5373751953985542,1.7986527880304088,1.2799999999999998,0.3,0.0
2.288,-15.194991060572248,0.6942302761059316,0.9621528662884993,1.838179145953712,0.64,-0.44,0.0
2.298,-15.195529967684344,0.6197804135241077,0.5306907960959502,1.8871019962958018,0.7299999999999999,-0.37,0.0
2.308,-15.196218607801992,0.6348206865326226,0.538504170887991,2.0082674145001698,1.63,0.4,0.0
2.318,-15.193995060305406,0.796021586393105,1.2237481046862904,1.9701041945739028,1.2200000000000002,-0.12,0.0
2.328,-15.193289011246051,0.7689187395160363,0.9948985091400018,2.03601559522975,1.58,0.2,0.0
2.339,-15.192577697358216,0.8528274875195897,1.2300044315812437,2.2127810969487376,1.56,0.01,0.0
2.349,-15.192028799282179,0.8720527851098964,1.2438063284792715,2.300652847816452,1.3599999999999999,-0.27,0.0
2.36,-15.19240396776506,0.8612263334305761,1.0892630802774592,2.4533872688518557,2.18,0.43,0.0
2.369,-15.190604424418932,1.007737648494985,1.690857146888864,2.483118292304502,1.88,-0.02,0.0
2.38,-15.182162365310058,0.9760149585634954,2.4129703468918966,2.6333849740474715,1.8000000000000003,-0.49,0.0
2.389,-15.156359839598482,0.908868419346374,3.360654453395559,2.409723909931405,3.7100000000000004,1.18,0.0
2.399,-15.10507115099199,1.0646054356912928,6.763493828914966,1.0190927661159543,2.14,-0.55,0.0
2.409,-15.022178651098615,0.7217792383821815,8.709287134062297,-0.15595957882620515,3.8300000000000005,0.87,0.0
2.421,-14.933115325341467,0.8994363509650755,10.339145826412462,-1.708616685824477,3.31,0.84,0.0
2.429,-14.811395488186422,0.7521348831043672,12.789490318847175,-2.6166088193667676,2.42,-0.47,0.0
2.439,-14.68092885912664,0.4945928262944337,13.396530142115958,-3.7182499207337814,2.12,-0.44,0.0
2.449,-14.520385087001968,0.3444061634069764,15.021830602645046,-4.008291536500369,3.4,0.46,0.0
2.459,-14.361533542055884,0.5767616459758789,15.352552611151891,-3.7300166539354347,2.8200000000000003,0.09,0.0
2.469,-14.225195179048644,0.5228944694061071,14.06196285109455,-3.5440421898461962,1.5699999999999998,-0.76,0.0
2.479,-14.06905327341912,0.17334631707982445,14.711044326754504,-3.93030813916373,1.87,-0.67,0.0
