time,phi,theta,phi_dot,theta_dot,ua,ref,ts
0.312,-2.8795241330566705,0.15739965479832718,-0.24321772172710376,1.4408496816736078,1.27,1.02,1.0
0.321,-2.8847172939780075,0.3657912542757364,0.03300381263788621,1.098829404015266,0.03999999999999998,0.17,1.0
0.333,-2.8885787659175195,0.18712927161598436,-0.0094425944714224,1.0145286482322406,-0.66,-0.81,1.0
0.342,-2.8991911428756723,0.08578374720812863,-1.4057136770634986,0.959955716915434,0.26,0.49,1.0
0.352,-2.9017189047240985,0.16090447506721045,-0.015422943067786792,0.5185710887063514,0.36,0.28,1.0
0.362,-2.899663222080606,0.24467781973905142,0.2322820235527151,0.8432273620664071,0.009999999999999953,-0.25,1.0
0.373,-2.8995849531690543,0.19197071683724162,0.005262727748147483,0.9176735400267475,1.42,1.16,1.0
0.382,-2.8961781711900207,0.39219948646344394,1.0602546915803983,0.5467092783211149,-0.62,-0.86,1.0
0.392,-2.9065770667675728,0.1682601355384832,-1.2507664927451076,0.8305525371095277,-0.52,-0.38,1.0
0.402,-2.927886007169259,0.12050726529087004,-1.4782578486494287,0.5383784742537979,-0.04999999999999999,0.13,1.0
0.412,-2.9401430349407125,0.2289219555845565,-1.175377496422502,0.8307082746825412,0.7299999999999999,0.69,1.0
0.422,-2.948164053396088,0.3901579697872844,-0.5531011706398157,1.1255171537688686,0.20999999999999996,-0.02,1.0
0.432,-2.950183730498527,0.2891355405502742,0.017720853072179087,1.2139240436793302,0.41000000000000003,-0.19,1.0
0.442,-2.94906801907343,0.2965717633591917,0.2754108139064504,1.100754775641796,1.0699999999999998,0.48,1.0
0.452,-2.9310491110759993,0.2935187244844877,2.5968574477421233,0.3918221741684867,1.65,0.56,1.0
0.462,-2.9061508748424174,0.4465145248617365,2.495438854149761,0.02382703886015136,0.06,-0.55,1.0
0.472,-2.881167366506716,0.11479995673968502,3.031418765367749,-0.6074914523912855,0.7200000000000001,-0.23,1.0
0.482,-2.85000050029995,0.17447050046709098,2.7773148812869604,-1.3844435623422964,0.87,0.56,1.0
0.492,-2.812146616160104,0.20098028788005937,3.7008177807549933,-1.5330768846255898,0.06,-0.57,1.0
0.502,-2.788240580183307,0.1274900072185136,2.3290878241477846,-1.2523904950959825,0.65,0.39,1.0
0.512,-2.760790318796262,0.18379616239248192,2.5897666770045893,-1.3414798682464786,-0.87,-1.1,1.0
0.522,-2.7424088703821194,-0.0410747378919204,1.4566205490791915,-0.985180191528256,0.7100000000000001,0.48,1.0
0.532,-2.713279060300694,0.1337716538266602,2.529955736031046,-1.2553544997301187,0.65,0.45,1.0
0.543,-2.689151163875288,0.20124767941813682,2.597891179314599,-0.7817478862475128,0.38,0.04,1.0
0.552,-2.6613121201413246,0.14635150345306103,2.4058939846295506,-0.5462354441067131,0.33999999999999997,-0.02,1.0
0.562,-2.6396244406858704,0.1085302340448121,2.3623109902945028,-0.5423676885735141,0.65,0.31,1.0
0.572,-2.6110447172316085,0.1169779591793775,2.611895393826881,-0.9664443625046835,-0.22999999999999998,-0.37,1.0
0.582,-2.590669981270816,-0.0030139788928262717,1.965285777419437,-0.9198674877074196,0.7100000000000001,0.63,1.0
0.592,-2.5846364000485296,0.18479530440898156,0.8386167360148389,-1.051501344119198,-0.82,-0.18,1.0
0.602,-2.5815692118617313,-0.05490865199157502,0.35754034691159897,-0.8984333745293448,-0.12,0.23,1.0
0.612,-2.580051693563845,0.03197105876745494,-0.028502946625393363,-0.9931964695927293,-0.61,0.11,1.0
0.622,-2.5818805629796615,0.07955820734685382,-0.5304473950475703,0.4651732990462628,0.38,0.49,1.0
0.632,-2.5882404699351564,0.19035744895242657,-0.6851436523199108,0.43681345902170793,-0.12,0.38,1.0
0.642,-2.5911979278698296,0.08424058581621613,-0.21488136060384577,0.2934381240762409,0.39,0.62,1.0
0.652,-2.589705243467604,0.13975734748409233,0.25962814968949677,0.027791166353482055,0.51,0.81,1.0
0.662,-2.5881510459547425,0.1816268866784778,0.40772430874699794,-0.025890254533621093,0.02999999999999997,0.34,1.0
0.673,-2.5887511231541445,0.111382144038794,0.061462432044700574,-0.052003459863878165,-0.009999999999999953,0.35,1.0
0.683,-2.5896112928724353,0.08024905435935123,-0.005470893285835943,-0.2728611461011533,-0.17999999999999994,0.27,1.0
0.694,-2.598139780983799,0.08950616452702026,-1.0286970769643222,-0.28325365775553435,-1.46,-0.63,1.0
0.703,-2.6130847882086052,-0.09461474450849958,-2.1662163006595354,0.030973158175898963,-0.9600000000000001,-0.19,1.0
0.714,-2.63244652825492,-0.03553905126092416,-1.9393204196389715,0.31804481075120994,-1.29,-0.7,1.0
0.723,-2.6531958294492486,-0.006860876325799625,-3.059252695111801,1.0441042899927566,-0.84,-0.19,1.0
0.733,-2.689267633517636,0.07988807348671119,-3.7501987488711843,1.1845720858283613,-1.13,-0.2,1.0
0.743,-2.7303512870286033,0.08204153884790219,-4.100265902574375,1.7020686569655765,-0.92,-0.26,1.0
0.753,-2.76333400340021,0.08325155807336455,-3.96627506179362,1.482034402581926,-0.93,-0.21,1.0
0.763,-2.8012933036961796,0.1296792049583436,-3.974556888356565,1.7728588376935803,-1.67,-1.14,1.0
0.774,-2.850446343007348,0.05437964996283054,-5.4179900659823,1.9853470455713766,-0.58,0.24,1.0
0.783,-2.8999964587370495,0.24826894326242466,-4.807442151885933,2.2331698058650944,-0.52,-0.0,1.0
0.794,-2.948687712064602,0.32632586610962816,-4.701195151687465,2.691965599720514,-0.92,-0.66,1.0
0.803,-2.991474631892587,0.22624275316269643,-4.101116674677079,2.7506982848681947,0.019999999999999962,-0.13,1.0
0.813,-3.0362088345403837,0.3666359812353856,-4.1413865155651095,2.142433547834393,-0.7899999999999999,-0.45,1.0
0.823,-3.0488981026287223,0.12099642874893912,-1.252162319713324,1.4353999475042698,1.2000000000000002,0.36,1.0
0.833,-3.0491869549114585,0.3922753570537484,-0.13545555369959317,0.14322098368136338,0.53,0.44,1.0
0.844,-3.0332444511666856,0.19737585369523528,2.14061576692742,-1.2169567739733806,0.92,0.38,1.0
0.854,-3.0094694084108675,0.2987768287777249,1.8911105642641217,-1.7103081721389923,0.25,0.26,1.0
0.864,-2.990399802055037,0.1938278471285446,2.1970964285471304,-1.7478585473686046,-0.19999999999999996,-0.46,1.0
0.874,-2.9561592964582593,0.024846487138727863,2.807989111466733,-2.0647810551207977,1.2200000000000002,0.85,1.0
0.885,-2.943208248100122,0.3316460246983665,1.3474803967742242,-2.204613221300168,-0.04999999999999999,0.7,1.0
0.894,-2.91556024766371,0.09939452690584533,2.7457635740158968,-1.737932774776847,0.15000000000000002,-0.25,1.0
0.904,-2.898366416077658,0.14348949929173227,1.3830259384189667,-1.4232642640706243,-0.7299999999999999,-0.44,1.0
0.914,-2.8913195366662614,-0.006152670688987033,0.5072448512901351,-1.1506333534671525,-1.2999999999999998,-1.01,1.0
0.924,-2.892931957225476,-0.07051861168496368,-0.9296096535543192,-0.6321596827695739,-0.7699999999999999,-0.28,1.0
0.934,-2.8945894963186958,-0.007472760488479918,-0.7338495722458802,-0.27241445251101626,-1.0499999999999998,-0.74,1.0
0.944,-2.895401110674548,-0.06292879215204013,-0.9109208963510058,-0.21894757757875527,-0.36,0.0,1.0
0.954,-2.8940570993378967,0.011791180187567807,-0.3961921803191595,-0.49850208259046624,-0.62,-0.16,1.0
0.964,-2.8934835682908644,-0.005062265263980556,-0.5317671773866537,-0.5583697186848623,-0.19999999999999996,0.32,1.0
0.974,-2.892468644466933,0.05844971497303094,-0.23518344354194742,-0.5550774768272397,0.45999999999999996,0.97,1.0
0.984,-2.889936718122914,0.18605655184289904,0.2962122748924495,-0.42086575569940754,-0.13,0.3,1.0
0.995,-2.8898662983324295,0.09340045547248464,-0.07775122043795207,-0.4306709720864464,0.22999999999999998,0.77,1.0
1.004,-2.8972316649061844,0.1542178287202599,-0.7206029825474173,-0.7204059688047428,-2.17,-1.15,1.0
1.014,-2.906450808518739,-0.23856298684110389,-1.7788096273443763,-0.5243327839901482,-0.19999999999999996,0.54,1.0
1.024,-2.9282655785433125,0.0973723211837694,-2.1686101737139856,-0.24336175886765843,-0.7699999999999999,0.41,1.0
1.034,-2.951212947976579,0.11419171796691119,-2.728107512226696,0.7819554147966297,-0.42999999999999994,0.36,1.0
1.044,-2.9793425304068166,0.10850399031459594,-2.5142912220058236,0.6934239096115928,-0.04999999999999999,0.81,1.0
1.056,-3.0001171035385807,0.177741939187614,-2.1949339420809175,0.6266868748046128,-1.06,-0.23,1.0
1.064,-3.0147247252625586,-0.011546774797257575,-2.038571747946745,0.5807574826995892,-1.4100000000000001,-0.85,1.0
1.074,-3.0492273449240397,-0.05170790738408738,-4.005086819664191,0.2283799166896372,-1.21,0.24,1.0
1.084,-3.090946690081304,0.028978128101670622,-4.174590707857732,0.5174735520653877,-1.02,0.21,1.0
1.094,-3.139018101349539,0.14826547530223771,-4.964555095255057,1.2508069685367302,-0.5499999999999999,0.7,1.0
1.104,-3.181014848589206,0.1985100696097904,-3.846599146058607,1.5427966675805158,-0.20999999999999996,0.51,1.0
1.115,-3.2339908231174492,0.32649366431779736,-5.178095388798557,1.6427062686733072,-0.9999999999999999,0.38,1.0
1.124,-3.2662515248494106,0.11314608153982086,-3.343654373911748,1.5016640331191373,-0.17999999999999994,0.16,1.0
1.134,-3.298877978308309,0.2393970499750925,-3.294404741640023,1.2258427832771073,0.27,1.01,1.0
1.144,-3.327937443843119,0.2933867892444356,-2.0741793869758904,0.7661504097370386,0.58,1.08,1.0
1.154,-3.331843472061889,0.26354155153264874,0.10861481861506145,0.09398481614076298,-0.25,-0.22,1.0
1.164,-3.3159573237142843,0.060065494854245255,0.7047952488437759,-0.7522477359528407,-0.49,-0.36,1.0
1.175,-3.3115646151323648,0.022217236193690475,-0.25240373651354264,-1.3196437004146464,-0.61,0.14,1.0
1.185,-3.3125112200769435,0.006643313439699164,-0.4976994551034619,-1.537070272204438,-1.1,-0.25,1.0
1.195,-3.3145315981972843,-0.0724610733551772,-0.9098173834119225,-1.591043454825323,-1.31,-0.35,1.0
1.205,-3.3164414732323984,-0.08144237141727016,-1.148699113845261,-0.974298813428035,-0.87,-0.13,1.0
1.215,-3.3161860530547655,-0.039575259309085314,-0.8372548128208464,-0.7101688044987303,-0.4,0.27,1.0
1.226,-3.314263402396314,0.011793440744456068,-0.42391182100413904,-0.8284170274256187,-0.64,0.12,1.0
1.236,-3.313637240415968,-0.02535785387482821,-0.549099892051824,-0.920410475132148,-0.5499999999999999,0.32,1.0
1.245,-3.313447932047303,-0.023813695301809573,-0.4955675844965337,-1.0098652276602818,-1.2200000000000002,-0.28,1.0
1.255,-3.3151267630938275,-0.10944308013889426,-1.012489303438353,-0.6321872064477798,-0.89,-0.04,1.0
1.265,-3.3155656451663242,-0.11141819075575883,-0.8100064530728055,-0.793260923941719,-0.22999999999999998,0.71,1.0
1.275,-3.313547733676002,-0.015568265691321484,-0.27712683110187153,-1.0178065361283937,-1.54,-0.51,1.0
1.285,-3.315571707702131,-0.1954530680691136,-1.213470433275818,-0.833070801659989,-0.17999999999999994,0.92,1.0
1.295,-3.3141157233557816,-0.044193749438111773,-0.285002225382867,-1.1912766395877126,-1.2599999999999998,-0.08,1.0
1.305,-3.330018690898952,-0.1311565069770334,-1.8803127237861996,-0.9768417783803922,-3.0500000000000003,-1.46,1.0
1.316,-3.3570204846632974,-0.38957264983894635,-4.356494868593605,-0.5037375792782144,-2.85,-0.97,1.0
1.325,-3.428381079814749,-0.24045526296760375,-8.079093650976578,0.1252331805075917,-3.69,-0.66,1.0
1.335,-3.5158150026547066,-0.22002548617291887,-10.225655060373391,1.9140888025083937,-2.63,-0.03,1.0
1.345,-3.629176927707599,0.13912991844584072,-11.550594454401928,4.554950215340789,-1.7400000000000002,0.3,1.0
1.357,-3.755590991482835,0.3631818164122301,-12.824366969080408,5.701399738204098,-2.29,-0.08,1.0
1.366,-3.8880722161316887,0.27531165126998836,-12.549401642169592,6.0183094397567425,-1.56,0.05,1.0
1.376,-4.031640015900951,0.4605438127641971,-13.691574100580185,5.945916470446441,-3.3000000000000003,-1.18,1.0
1.386,-4.16402028395158,0.1962904875125261,-13.453319269878584,6.106862218064913,-1.15,0.06,1.0
1.397,-4.303787697314316,0.5865024666176202,-13.504617369450887,5.81199744231711,-2.5300000000000002,-0.83,1.0
1.406,-4.431898487731465,0.402429563305542,-11.986383280970013,6.112356113537171,-0.41999999999999993,-0.06,1.0
1.416,-4.553655927573791,0.8150727606759431,-11.889219422896641,6.119468286510418,0.06,0.8,1.0
1.426,-4.672072571313041,0.9394173294769642,-9.803137673180451,6.171730765922279,0.85,0.62,1.0
1.436,-4.740168887180603,0.9449386265479192,-5.360443191116083,5.634002693397619,1.5099999999999998,-0.16,1.0
1.446,-4.776811589370568,0.9484505159252903,-2.3967493193947598,4.36062009470899,2.65,0.64,1.0
1.456,-4.784483111591875,0.9829711149287177,0.7267384566884223,1.826796692396048,1.37,-0.46,1.0
1.466,-4.753245940189332,0.5901943841445332,3.763082732750286,-0.9604189902028055,1.8900000000000001,-0.19,1.0
1.476,-4.723581191122773,0.6959387762576714,3.7340079620762263,-2.44102845174149,2.02,0.83,1.0
1.486,-4.663103811655633,0.691947838448017,6.4089333044517725,-2.724012889120586,1.79,-0.39,1.0
1.496,-4.590833168492903,0.5521348957729337,7.541865566150025,-3.4448262505407,2.0300000000000002,-0.0,1.0
1.506,-4.510156867889867,0.5698392646497638,7.892580886997052,-3.6413984382360516,2.19,0.33,1.0
1.516,-4.428494163222154,0.525246872383437,8.951267996861286,-3.964259057592052,2.36,0.4,1.0
1.526,-4.3232454942257155,0.47550391140377674,10.129011345999867,-4.32204078887134,1.75,-0.27,1.0
1.536,-4.228559381361946,0.3294316839097098,9.853434596405634,-4.649217931783099,1.77,0.12,1.0
1.546,-4.130386523273379,0.27731758563003295,9.842029576048363,-4.896741145898473,2.49,1.08,1.0
1.557,-4.0062317300635195,0.28798587494384587,12.147139310522851,-5.013675385728508,2.96,0.98,1.0
1.567,-3.8795638672466795,0.31739728685114077,12.858493200555198,-5.24961138540135,1.65,-0.01,1.0
1.576,-3.752599406721767,0.05763753006924294,11.977794986518653,-5.556090915621613,1.25,0.03,1.0
1.586,-3.6332856852599296,-0.12001792564890869,11.584962712705687,-6.140924564792277,0.5,-0.28,1.0
1.596,-3.531586912575839,-0.2140074666475137,9.202128374584802,-6.262342806356991,0.06999999999999995,0.3,1.0
1.606,-3.444422262936619,-0.2809007082157667,7.630582060523422,-5.971685739596446,-0.5399999999999999,0.13,1.0
1.616,-3.3902430970806074,-0.26152722754608404,4.2666278932363415,-4.875874093991545,-1.4100000000000001,0.1,1.0
1.626,-3.363191539292832,-0.2996118185696732,1.3109396385502365,-3.1913517292207665,-0.6900000000000001,1.03,1.0
1.637,-3.3605716670196584,0.06097566309321928,-0.441890510921086,0.7320546386887896,-0.7100000000000001,0.02,1.0
1.646,-3.3780888993044957,0.020605078170991102,-1.5515748166880308,2.241435646298819,-0.29999999999999993,0.36,1.0
1.656,-3.3985892191829348,0.025573386644444966,-2.2210187497241476,2.1007607746247543,-1.04,0.02,1.0
1.666,-3.4142036659191533,-0.12678738596596198,-1.99658437381023,1.7917008116085935,-0.67,0.11,1.0
1.676,-3.4470134276272,-0.0036344777887965807,-3.4321055184433393,1.6531639082417549,-1.4899999999999998,-0.04,1.0
1.686,-3.4900547786985867,-0.05979808759323779,-4.308979172683144,2.0997842656188146,-1.13,0.06,1.0
1.697,-3.5314539519189654,-0.036150149127436006,-4.138974321109803,1.9081428917759191,-1.1800000000000002,0.01,1.0
1.707,-3.5871875358569874,0.11234670732985264,-5.950635632093935,2.6137749266116375,-1.79,-0.27,1.0
1.717,-3.6356306890939947,-0.03180273856296095,-4.9306999445702875,2.938796706866127,-0.42999999999999994,0.17,1.0
1.727,-3.6877552560817404,0.25543752690562954,-5.490466959999049,3.233827033783161,-0.85,0.17,1.0
1.739,-3.747959777718593,0.2878330834692002,-5.940516834350927,3.839578307840449,-0.28,0.4,1.0
1.747,-3.79184337796872,0.292690686271426,-3.7912981525584217,3.65109545473012,-0.10999999999999999,-0.22,1.0
1.757,-3.836139880326182,0.36731214763915293,-4.213893939752012,3.387408255733542,0.57,0.83,1.0
1.767,-3.8608121496041186,0.39926937823149183,-1.988038904824963,2.4897062519588586,-0.35,-0.61,1.0
1.779,-3.8649261645926867,0.1697341754304003,-0.5810816973658663,1.4216649422276058,1.1600000000000001,0.63,1.0
1.787,-3.8593031160895372,0.3663109065237369,0.8051763066945543,0.27252774333366514,0.36,0.13,1.0
1.797,-3.849760021159145,0.25380352854207067,1.249377018783515,-0.37577887577040414,1.0699999999999998,0.79,1.0
1.807,-3.837130781449638,0.34376634328992994,1.8659105355282315,-0.9858264473580908,-0.44999999999999996,-0.53,1.0
1.818,-3.8143960715907435,0.11451612453800553,1.6508490009508094,-0.8460042123060505,0.62,0.24,1.0
1.827,-3.791060200783259,0.20196792365527996,2.479044250171959,-1.3315237649023954,-0.7399999999999999,-0.95,1.0
1.838,-3.780072404646121,0.07582160784051928,0.6536656574751447,-0.9790386509026812,0.48,0.61,1.0
1.847,-3.777631270217468,0.2870960609426035,0.43358452887776133,-0.6496193352925517,-0.58,-0.32,1.0
1.857,-3.765287848099319,0.1373286878304504,0.4409495812546276,0.006433426783850171,0.61,0.36,1.0
1.868,-3.7513432793341783,0.2572448085075759,1.3891318791439757,-0.09243835284496432,0.08999999999999997,-0.17,1.0
1.879,-3.7399767470530025,0.20692384401774822,1.1164202673109704,0.0595160202469574,-0.43999999999999995,-0.71,1.0
1.888,-3.731495832138158,0.10839180499289931,0.6822848859398438,0.15612662853272008,0.91,0.64,1.0
1.899,-3.711734418349659,0.291997107106153,1.6614555429977589,-0.07915704153716341,0.48,0.2,1.0
1.909,-3.690832266264546,0.23449052805458015,2.3323633253971665,-0.0176015642558717,0.53,-0.09,1.0
1.918,-3.6845204983802,0.24460918411574023,0.7493399661171054,-0.7088036656789789,-0.7599999999999999,-0.31,1.0
1.928,-3.666507371709477,-0.010622598924547533,1.2742810600644563,-0.9406759172938757,-0.07999999999999996,-0.21,1.0
1.938,-3.6746344370910347,0.16195866073393922,-0.7498261565228226,-0.9663630880130825,-0.63,0.31,1.0
1.948,-3.6895298523379063,0.16429226089505336,-1.5280893270176423,-0.14295415888652857,-0.53,0.07,1.0
1.958,-3.6943099478776764,0.15293115327789167,-0.6898011395050725,0.6295122344875244,0.04999999999999999,-0.04,1.0
1.968,-3.7001613196921324,0.2654939261542608,-0.9893194400605085,1.0588398295967034,-0.51,-0.41,1.0
1.979,-3.7111128323125895,0.18673865399509748,-1.4628902975193725,1.2643090229381955,1.0299999999999998,1.07,1.0
1.988,-3.710363886411448,0.36331092897424155,0.5392676869472446,0.9406401509937905,0.41999999999999993,0.08,1.0
1.998,-3.723218035945835,0.37228466420445955,-0.5385879372900264,1.1277104240210452,0.89,0.87,1.0
2.008,-3.7269314409223817,0.3577218830021843,0.5675871017629859,0.41612703874570006,0.9799999999999999,0.84,1.0
2.019,-3.7256420417029474,0.37721062420389356,0.7991189867265385,-0.12151057320809773,-0.9700000000000001,-0.92,1.0
2.028,-3.730131167639834,0.10451159378873714,-0.6730200800363872,0.12808584913560583,-0.04999999999999999,0.01,1.0
2.039,-3.7469061298387327,0.25833010727709976,-1.9148574733631873,-0.004939534703651882,-0.48,0.26,1.0
2.048,-3.7541908618871784,0.1858037539255205,-0.7065624454713773,0.3484240008386501,-0.7100000000000001,-0.85,1.0
2.058,-3.762242904306251,0.20921348313651403,-1.5882220997706193,1.1938214436602894,0.6900000000000001,0.58,1.0
2.068,-3.784609343149632,0.4396224449594114,-1.517552870931787,1.2881665208999262,0.27,0.37,1.0
2.08,-3.790893321203293,0.3510741337627533,-0.0902901432394485,1.3495283194965224,0.30999999999999994,-0.34,1.0
2.088,-3.7897250881718847,0.3152059816262647,0.18545363608786014,0.9599384073093076,0.31999999999999995,-0.17,1.0
2.098,-3.7660781682710356,0.2177528426754882,2.0112452143193025,0.27952009799571775,0.65,-0.32,1.0
2.108,-3.7562577497022747,0.34755175017411716,0.7740446469027125,0.0027201729289122456,0.09999999999999998,-0.06,1.0
2.118,-3.742039447045499,0.21759263228380948,1.9070735354346091,-0.06909236241071182,0.7399999999999999,-0.11,1.0
2.128,-3.735141205719472,0.3613043496810511,0.8227557566673509,-0.24841046796048674,-0.82,-0.9,1.0
2.138,-3.7318295052744195,0.11781407179227954,0.3291726158088193,-0.11397912115583719,1.63,1.23,1.0
2.148,-3.71056233376125,0.43511265088262324,2.156927017525586,-0.5336015461197814,1.6099999999999999,1.2,1.0
2.158,-3.6639184641700417,0.4051075361678998,5.0051008215056685,-0.49309989317140546,2.52,1.05,1.0
2.168,-3.6220099920105397,0.506460545674879,5.28858554786806,-1.4030324703953405,0.85,0.19,1.0
2.178,-3.554945839529244,0.10059164428000172,6.709571380178884,-2.574036042750662,1.02,-0.06,1.0
2.188,-3.4979427308505913,0.12624562579288073,5.324708777545342,-3.2800627383824996,0.06,0.04,1.0
2.198,-3.4358404138014382,-0.08424698285333887,6.122658304568474,-3.3855290727676954,1.1,0.5,1.0
2.209,-3.386798792989413,0.15559483856050113,4.402638998830037,-3.169516829012078,-0.37,0.07,1.0
2.219,-3.3439431723273154,-0.040083743318593046,3.85291772916867,-2.2282549619666656,-0.61,-0.74,1.0
2.229,-3.3128179135605693,-0.07640231791456525,1.8647627664617838,-1.63965305334388,-0.7399999999999999,-0.27,1.0
2.239,-3.3093409526679114,-0.005140969304453943,-0.3087770347573888,-0.6387740036868708,-0.49,0.32,1.0
2.25,-3.311822475328296,0.06163004474422347,-0.45881948915484716,0.33582179500959514,-0.21999999999999997,0.17,1.0
2.259,-3.3270684983668257,0.1373810224480562,-1.1509271765042053,0.9302514293747273,0.03999999999999998,0.56,1.0
2.269,-3.3390397979203885,0.16478525103885353,-1.0462069194178687,0.9521891612922807,-1.5499999999999998,-1.06,1.0
2.279,-3.3458918828626247,-0.11750296440429603,-1.3574446790944816,1.0208920200283975,-0.009999999999999953,0.18,1.0
2.289,-3.3745457561560515,0.1815991331179076,-2.8402674006908715,0.8951626809000639,-1.5,-0.33,1.0
2.3,-3.4034136637984176,0.03194086217730885,-3.384099518629328,1.674043162538319,-0.41999999999999993,0.07,1.0
2.309,-3.4388067511702145,0.1738561182468211,-3.4768869630122627,1.527046150119672,-0.64,0.18,1.0
2.319,-3.4634315098664925,0.1844592378421905,-2.820289791665731,2.0271548735290787,-0.25,-0.07,1.0
2.329,-3.489692529961916,0.23545453697767876,-2.4105969764709148,2.1058116621453,-0.88,-0.8,1.0
2.339,-3.527340090559612,0.19402254026910642,-3.713590949644273,2.2466360105891945,-0.85,-0.47,1.0
2.349,-3.5616930610995503,0.19274464503568778,-3.875144685627901,2.138354270443451,-1.13,-0.81,1.0
2.359,-3.5935203309040618,0.12958824382691014,-3.2343795055073707,2.097190344407892,-0.019999999999999962,-0.13,1.0
2.369,-3.642995400487742,0.42455173618760034,-4.9334776546523464,2.1129449774383167,-0.65,0.19,1.0
2.38,-3.682036508068833,0.31350767928350004,-3.077045936975834,2.4658077117778436,0.9600000000000001,0.48,1.0
2.39,-3.699327984481498,0.5436809344187856,-1.5500848070254694,2.446245546532011,0.4,-0.22,1.0
2.4,-3.701911706033362,0.4349685723419422,-0.007000362014786432,2.391906521828997,0.39,-0.94,1.0
2.41,-3.691804949449182,0.26153565634092113,1.180260578226957,0.6690310111858973,1.17,0.22,1.0
2.421,-3.6852292674291998,0.4340115252113742,1.0605503164968981,-0.27289973380368765,-0.29999999999999993,-0.65,1.0
2.43,-3.665003046113472,0.20226758754274732,1.6399945054342373,-0.4281317666987574,2.18,1.24,1.0
2.44,-3.644842028483001,0.5583569916951403,2.7727816055699255,-1.1445148445114044,-0.30999999999999994,-0.74,1.0
2.45,-3.606430993626665,0.17093419493261097,3.6155954187367025,-0.6962268772719378,2.18,0.67,1.0
2.46,-3.573759971801243,0.4575967673124543,3.977702308963609,-1.893513461624745,0.7000000000000001,0.35,1.0
2.47,-3.531133568011714,0.26266690567260054,4.589797067739151,-1.7932337735318151,0.9999999999999999,-0.0,1.0
2.48,-3.4810676470129183,0.2485932454676422,4.941384240926993,-1.8993241782523917,1.0899999999999999,0.18,1.0
