59696,0.00,0.05,0.00,-0.72,-0.06,0.00,0.00
59706,0.00,0.04,0.00,-0.75,-0.10,0.00,0.00
59716,0.00,0.03,0.00,-0.79,-0.14,0.00,0.00
59726,0.00,0.02,0.00,-0.84,-0.18,0.00,0.00
59737,0.00,0.02,0.00,-0.87,-0.22,0.00,0.00
59747,0.00,0.01,0.00,-0.93,-0.27,0.00,0.00
59757,0.00,-0.00,0.00,-0.99,-0.33,0.00,0.00
59767,0.00,-0.01,0.00,-1.06,-0.39,0.00,0.00
59778,0.00,-0.03,0.00,-1.12,-0.45,0.00,0.00
59787,0.00,-0.04,0.00,-1.19,-0.51,0.00,0.00
59797,0.00,-0.05,0.00,-1.24,-0.57,0.00,0.00
59807,0.00,-0.06,0.00,-1.31,-0.64,0.00,0.00
59817,0.00,-0.08,0.00,-1.55,-0.77,0.00,0.00
59827,0.00,-0.09,0.00,-1.47,-0.79,0.00,0.00
59837,0.00,-0.11,0.00,-1.55,-0.88,0.00,0.00
59847,0.00,-0.12,0.00,-1.59,-0.94,0.00,0.00
59857,-0.01,-0.14,-1.25,-1.68,-1.29,0.00,0.00
59867,-0.01,-0.16,0.00,-1.62,-1.07,0.00,0.00
59877,-0.01,-0.17,0.00,-1.57,-1.11,0.00,0.00
59887,-0.04,-0.19,-2.50,-1.52,-1.67,0.00,0.00
59897,-0.05,-0.20,-1.25,-1.66,-1.51,0.00,0.00
59907,-0.08,-0.22,-2.50,-1.55,-1.80,0.00,0.00
59917,-0.10,-0.23,-2.50,-1.19,-1.73,0.00,0.00
59927,-0.12,-0.24,-2.50,-1.10,-1.74,0.00,0.00
59937,-0.16,-0.25,-3.75,-0.75,-1.92,0.00,0.00
59948,-0.21,-0.26,-5.00,-0.80,-2.23,0.00,0.00
59957,-0.26,-0.26,-5.00,-0.61,-2.20,0.00,0.00
59967,-0.31,-0.27,-5.00,-0.35,-2.13,0.00,0.00
59977,-0.39,-0.27,-7.50,0.16,-2.49,0.00,0.00
59987,-0.46,-0.27,-7.50,0.09,-2.52,0.00,0.00
59997,-0.54,-0.26,-7.50,0.26,-2.46,0.00,0.00
60007,-0.61,-0.26,-7.50,0.59,-2.34,0.00,0.00
60017,-0.71,-0.25,-10.00,0.63,-2.84,0.00,0.00
60027,-0.80,-0.24,-8.75,0.63,-2.56,0.00,0.00
60037,-0.90,-0.24,-10.00,0.58,-2.83,0.00,0.00
60047,-1.00,-0.23,-10.00,0.94,-2.69,0.00,0.00
60057,-1.10,-0.22,-10.00,0.94,-2.67,0.00,0.00
60067,-1.23,-0.21,-12.50,1.20,-3.08,0.00,0.00
60078,-1.34,-0.20,-11.25,1.05,-2.84,0.00,0.00
60088,-1.46,-0.19,-12.50,1.22,-3.01,0.00,0.00
60098,-1.59,-0.17,-12.50,1.38,-2.93,0.00,0.00
60108,-1.73,-0.16,-13.75,1.34,-3.17,0.00,0.00
60119,-1.85,-0.14,-12.50,1.61,-2.77,0.00,0.00
60128,-1.99,-0.13,-13.75,1.62,-2.99,0.00,0.00
60138,-2.13,-0.11,-13.75,1.71,-2.91,0.00,0.00
60148,-2.26,-0.09,-13.75,1.83,-2.82,0.00,0.00
60158,-2.41,-0.07,-15.00,1.94,-3.00,0.00,0.00
60168,-2.54,-0.05,-12.50,1.66,-2.51,0.00,0.00
60178,-2.68,-0.04,-13.75,1.55,-2.77,0.00,0.00
60188,-2.83,-0.03,-15.00,1.27,-3.09,0.00,0.00
60198,-2.96,-0.02,-13.75,0.89,-2.93,0.00,0.00
60208,-3.10,-0.01,-13.75,1.19,-2.81,0.00,0.00
60218,-3.24,0.01,-13.75,1.31,-2.73,0.00,0.00
60228,-3.39,0.02,-15.00,1.40,-2.93,0.00,0.00
60238,-3.54,0.03,-15.00,1.26,-2.95,0.00,0.00
60249,-3.68,0.04,-13.75,0.98,-2.75,0.00,0.00
60259,-3.83,0.06,-15.00,1.17,-2.93,0.00,0.00
60269,-3.98,0.07,-15.00,1.20,-2.89,0.00,0.00
60279,-4.13,0.08,-15.00,1.08,-2.90,0.00,0.00
60290,-4.28,0.09,-15.00,1.38,-2.77,0.00,0.00
60299,-4.41,0.11,-13.75,1.34,-2.48,0.00,0.00
60309,-4.56,0.12,-15.00,1.27,-2.74,0.00,0.00
60319,-4.70,0.13,-13.75,1.20,-2.47,0.00,0.00
60329,-4.85,0.14,-15.00,0.96,-2.79,0.00,0.00
60339,-4.99,0.15,-13.75,0.80,-2.56,0.00,0.00
60349,-5.14,0.16,-15.00,0.73,-2.83,0.00,0.00
60359,-5.26,0.16,-12.50,0.79,-2.28,0.00,0.00
60369,-5.41,0.17,-15.00,1.08,-2.68,0.00,0.00
60379,-5.54,0.19,-12.50,1.12,-2.12,0.00,0.00
60389,-5.68,0.20,-13.75,0.98,-2.40,0.00,0.00
60399,-5.81,0.21,-13.75,1.01,-2.37,0.00,0.00
60409,-5.95,0.21,-13.75,0.33,-2.59,0.00,0.00
60419,-6.05,0.21,-10.00,0.12,-1.87,0.00,0.00
60429,-6.20,0.21,-15.00,0.05,-2.96,0.00,0.00
60439,-6.32,0.21,-12.50,-0.05,-2.48,0.00,0.00
60449,-6.45,0.21,-12.50,-0.44,-2.63,0.00,0.00
60460,-6.57,0.21,-12.50,0.21,-2.42,0.00,0.00
60469,-6.70,0.21,-12.50,0.30,-2.40,0.00,0.00
60479,-6.84,0.21,-13.75,0.26,-2.67,0.00,0.00
60489,-6.98,0.22,-13.75,0.38,-2.63,0.00,0.00
60499,-7.11,0.22,-13.75,0.33,-2.65,0.00,0.00
60509,-7.24,0.23,-12.50,0.80,-2.22,0.00,0.00
60519,-7.36,0.24,-12.50,0.89,-2.17,0.00,0.00
60529,-7.50,0.25,-13.75,0.98,-2.39,0.00,0.00
60539,-7.63,0.26,-12.50,0.84,-2.15,0.00,0.00
60549,-7.74,0.26,-11.25,0.37,-2.04,0.00,0.00
60559,-7.86,0.26,-12.50,0.16,-2.37,0.00,0.00
60569,-7.99,0.26,-12.50,0.17,-2.37,0.00,0.00
60579,-8.11,0.26,-12.50,0.03,-2.42,0.00,0.00
60590,-8.24,0.26,-12.50,0.02,-2.44,0.00,0.00
60600,-8.38,0.26,-13.75,-0.10,-2.76,0.00,0.00
60610,-8.50,0.27,-12.50,0.40,-2.33,0.00,0.00
60620,-8.63,0.27,-12.50,0.82,-2.18,0.00,0.00
60631,-8.75,0.28,-12.50,0.98,-2.11,0.00,0.00
60640,-8.86,0.29,-11.25,0.99,-1.81,0.00,0.00
60650,-8.99,0.30,-12.50,0.93,-2.08,0.00,0.00
60660,-9.10,0.31,-11.25,0.73,-1.86,0.00,0.00
60670,-9.23,0.31,-12.50,0.21,-2.29,0.00,0.00
60680,-9.30,0.31,-7.50,0.23,-1.24,0.00,0.00
60690,-9.43,0.32,-12.50,0.05,-2.35,0.00,0.00
60700,-9.52,0.32,-10.00,0.00,-1.85,0.00,0.00
60710,-9.63,0.31,-10.00,-0.42,-2.01,0.00,0.00
60720,-9.73,0.31,-10.00,-0.21,-1.96,0.00,0.00
60730,-9.84,0.31,-11.25,0.02,-2.16,0.00,0.00
60740,-9.94,0.31,-10.00,0.17,-1.85,0.00,0.00
60750,-10.05,0.31,-11.25,0.10,-2.14,0.00,0.00
60761,-10.15,0.31,-10.00,0.21,-1.85,0.00,0.00
60771,-10.25,0.32,-10.00,0.40,-1.78,0.00,0.00
60781,-10.38,0.32,-12.50,0.42,-2.30,0.00,0.00
60791,-10.48,0.33,-10.00,0.38,-1.78,0.00,0.00
60802,-10.57,0.33,-10.00,0.40,-1.77,0.00,0.00
60811,-10.68,0.34,-10.00,0.89,-1.59,0.00,0.00
60821,-10.77,0.35,-10.00,0.87,-1.57,0.00,0.00
60831,-10.86,0.35,-8.75,0.68,-1.36,0.00,0.00
60841,-10.96,0.36,-10.00,0.35,-1.72,0.00,0.00
60851,-11.04,0.36,-7.50,0.02,-1.31,0.00,0.00
60861,-11.11,0.36,-7.50,-0.02,-1.33,0.00,0.00
60871,-11.20,0.36,-8.75,-0.14,-1.64,0.00,0.00
60881,-11.29,0.36,-8.75,-0.07,-1.63,0.00,0.00
60891,-11.36,0.35,-7.50,-0.23,-1.43,0.00,0.00
60901,-11.44,0.35,-7.50,0.00,-1.37,0.00,0.00
60911,-11.51,0.36,-7.50,0.24,-1.29,0.00,0.00
60921,-11.59,0.36,-7.50,0.07,-1.35,0.00,0.00
60931,-11.65,0.36,-6.25,-0.10,-1.15,0.00,0.00
60941,-11.71,0.35,-6.25,-0.10,-1.16,0.00,0.00
60951,-11.79,0.35,-7.50,-0.21,-1.47,0.00,0.00
60961,-11.84,0.35,-5.00,-0.38,-1.02,0.00,0.00
