83218,0.00,0.03,0.00,0.14,0.66,0.00,0.80
83228,0.00,0.03,0.00,0.17,0.69,0.00,0.80
83238,0.00,0.03,0.00,0.19,0.71,0.00,0.80
83248,0.00,0.03,0.00,0.21,0.74,0.00,0.80
83258,0.00,0.03,0.00,0.24,0.77,0.00,0.80
83268,0.00,0.04,0.00,0.26,0.80,0.00,0.80
83278,0.00,0.04,0.00,0.28,0.83,0.00,0.80
83289,0.00,0.04,0.00,0.30,0.86,0.00,0.80
83299,0.00,0.05,0.00,0.31,0.89,0.00,0.80
83309,0.00,0.05,0.00,0.35,0.93,0.00,0.80
83319,0.00,0.05,0.00,0.35,0.96,0.00,0.80
83330,0.00,0.06,0.00,0.37,0.99,0.00,0.80
83339,0.00,0.06,0.00,0.40,1.04,0.00,0.80
83349,0.00,0.07,0.00,0.42,1.08,0.00,0.80
83359,0.00,0.07,0.00,0.44,1.12,0.00,0.80
83369,0.00,0.07,0.00,0.45,1.16,0.00,0.80
83379,0.01,0.08,1.25,0.37,1.59,0.00,0.80
83389,0.04,0.08,2.50,0.24,2.00,0.00,0.80
83399,0.06,0.07,2.50,-0.87,1.35,0.00,0.80
83409,0.12,0.05,6.25,-2.13,1.89,0.00,0.80
83419,0.17,0.03,5.00,-2.32,1.22,0.00,0.80
83429,0.24,0.00,6.25,-2.64,1.36,0.00,0.80
83439,0.30,-0.03,6.25,-3.23,0.86,0.00,0.80
83449,0.36,-0.07,6.25,-3.42,0.56,0.00,0.80
83459,0.40,-0.10,3.75,-3.67,-1.48,0.00,0.80
83469,0.45,-0.13,5.00,-2.90,-0.77,0.00,0.80
83479,0.46,-0.15,1.25,-1.85,-1.65,0.00,0.80
83489,0.49,-0.16,2.50,-0.80,-0.66,0.00,0.80
83500,0.49,-0.16,0.00,-0.33,-1.31,0.00,0.80
83509,0.49,-0.16,0.00,-0.03,-1.15,0.00,0.80
83519,0.49,-0.16,0.00,-0.30,-1.32,0.00,0.80
83529,0.47,-0.17,-1.25,-0.10,-1.67,0.00,0.80
83539,0.45,-0.16,-2.50,0.30,-1.89,0.00,0.80
83549,0.43,-0.16,-2.50,0.52,-1.75,0.00,0.80
83559,0.39,-0.15,-3.75,1.22,-1.76,0.00,0.80
83569,0.35,-0.13,-3.75,1.52,-1.52,0.00,0.80
83579,0.29,-0.11,-6.25,1.83,-2.16,0.00,0.80
83589,0.24,-0.09,-5.00,1.99,-1.53,0.00,0.80
83599,0.17,-0.07,-6.25,2.23,-1.73,0.00,0.80
83609,0.12,-0.04,-5.00,2.60,-0.95,0.00,0.80
83619,0.05,-0.02,-7.50,2.29,-1.91,0.00,0.80
83630,-0.01,0.00,-6.25,2.16,-1.43,0.00,0.80
83640,-0.08,0.02,-6.25,1.90,-1.49,0.00,0.80
83650,-0.14,0.04,-6.25,2.34,-1.14,0.00,0.80
83660,-0.20,0.06,-6.25,2.01,-1.23,0.00,0.80
83671,-0.26,0.08,-6.25,1.87,-1.23,0.00,0.80
83680,-0.31,0.10,-5.00,1.99,-0.62,0.00,0.80
83690,-0.36,0.12,-5.00,1.95,-0.54,0.00,0.80
83700,-0.40,0.14,-3.75,1.68,0.63,0.00,0.80
83710,-0.43,0.15,-2.50,0.99,0.75,0.00,0.80
83720,-0.44,0.15,-1.25,0.52,0.96,0.00,0.80
83730,-0.44,0.14,0.00,-1.17,-0.41,0.00,0.80
83740,-0.43,0.12,1.25,-1.85,-0.45,0.00,0.80
83750,-0.43,0.10,0.00,-1.92,-1.07,0.00,0.80
83760,-0.43,0.08,0.00,-1.94,-1.21,0.00,0.80
83770,-0.43,0.07,0.00,-1.92,-1.33,0.00,0.80
