86722,0.00,0.01,0.00,-1.27,-1.10,0.00,0.80
86732,0.00,-0.01,0.00,-1.34,-1.23,0.00,0.80
86743,0.00,-0.02,0.00,-1.05,-1.13,0.00,0.80
86752,-0.03,-0.02,-2.50,-0.66,-1.85,0.00,0.80
86762,-0.04,-0.03,-1.25,-0.56,-1.41,0.00,0.80
86772,-0.08,-0.03,-3.75,-0.17,-2.10,0.00,0.80
86782,-0.11,-0.03,-3.75,0.33,-1.83,0.00,0.80
86792,-0.16,-0.02,-5.00,0.38,-2.24,0.00,0.80
86802,-0.21,-0.01,-5.00,1.20,-1.75,0.00,0.80
86812,-0.29,0.00,-7.50,1.55,-2.37,0.00,0.80
86822,-0.36,0.02,-7.50,1.90,-2.10,0.00,0.80
86832,-0.44,0.04,-7.50,1.88,-2.04,0.00,0.80
86842,-0.52,0.07,-8.75,2.60,-1.97,0.00,0.80
86852,-0.63,0.09,-10.00,2.50,-2.36,0.00,0.80
86862,-0.71,0.12,-8.75,2.41,-1.88,0.00,0.80
86873,-0.81,0.15,-10.00,2.74,-2.02,0.00,0.80
86883,-0.90,0.17,-8.75,2.93,-1.35,0.00,0.80
86893,-1.00,0.20,-10.00,2.78,-1.75,0.00,0.80
86903,-1.09,0.23,-8.75,2.69,-1.25,0.00,0.80
86914,-1.16,0.25,-7.50,2.55,-0.78,0.00,0.80
86923,-1.24,0.28,-7.50,2.55,-0.66,0.00,0.80
86933,-1.30,0.29,-6.25,1.48,-0.76,0.00,0.80
86943,-1.35,0.30,-5.00,0.49,-0.89,0.00,0.80
86953,-1.39,0.30,-3.75,-0.05,-0.78,0.00,0.80
86963,-1.42,0.30,-3.75,-0.12,-0.86,0.00,0.80
86973,-1.45,0.30,-2.50,-0.19,-0.50,0.00,0.80
86983,-1.49,0.29,-3.75,-0.38,-1.09,0.00,0.80
86993,-1.51,0.29,-2.50,-0.59,-0.83,0.00,0.80
87003,-1.54,0.28,-2.50,-0.91,-1.09,0.00,0.80
87013,-1.59,0.27,-5.00,-0.84,-2.01,0.00,0.80
